epoch,z_bias,z_std_ratio,ks,gen_z_le_0,gen_z_ge_1,gen_z_gt_0.99,gen_z_gt_0.999,gen_z_max,g4_z_le_0,g4_z_ge_1,g4_z_gt_0.99,g4_z_gt_0.999,g4_z_max,phys_reg,n_rows
12399,-0.00024271011352539062,0.9975029826164246,0.002505,0.002505,0.0,0.001856,0.000165,0.9999997615814209,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
12499,0.0005935430526733398,1.0000598430633545,0.002242,0.002242,0.0,0.001825,0.000152,0.9999990463256836,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
12599,-0.0006128251552581787,0.9977005124092102,0.002448,0.002448,0.0,0.001915,0.000171,0.9999954700469971,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
12699,0.00012198090553283691,0.9998318552970886,0.002318,0.002318,0.0,0.002059,0.000211,0.999997615814209,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
12799,-3.224611282348633e-05,0.9996328353881836,0.002793,0.002793,0.0,0.001869,0.000191,0.999998927116394,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
12899,-0.0003903210163116455,1.0000237226486206,0.00226,0.002259,0.0,0.002151,0.000229,0.9999943971633911,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
12999,-0.00022363662719726562,0.9996474385261536,0.002575,0.002574,0.0,0.002356,0.000247,0.9999946355819702,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
13099,0.0006920993328094482,1.0003361701965332,0.003045000000000001,0.002071,0.0,0.002307,0.000223,0.9999988675117493,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
13199,-0.00011667609214782715,0.998776912689209,0.002254,0.002254,0.0,0.002801,0.000285,0.9999990463256836,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
13299,0.0002295970916748047,0.9993986487388611,0.002657,0.002657,0.0,0.001688,0.000204,0.999985933303833,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
13399,-0.0004532337188720703,0.9989273548126221,0.0030770000000000003,0.003077,0.0,0.001832,0.000183,0.9999969005584717,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
13499,-0.00036346912384033203,0.9980937242507935,0.002334,0.002334,0.0,0.001887,0.000187,0.9999984502792358,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
13599,-8.293986320495605e-05,0.9988575577735901,0.003053,0.003052,0.0,0.00225,0.000229,0.9999983310699463,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
13699,0.0005807578563690186,1.0004063844680786,0.002968,0.002968,0.0,0.002133,0.000217,0.9999996423721313,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
13799,-0.00013950467109680176,0.9994789361953735,0.00325,0.00325,0.0,0.001392,0.000138,0.9999775886535645,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
13899,8.39531421661377e-05,0.9992771148681641,0.003528,0.003527,0.0,0.001328,0.000124,0.9999996423721313,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
13999,0.00049629807472229,1.000260591506958,0.00304,0.00304,0.0,0.001917,0.000178,0.9999910593032837,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
14099,-0.00011989474296569824,0.9979867935180664,0.003849,0.003849,0.0,0.001944,0.00018,0.9999949932098389,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
14199,0.0010644495487213135,0.9998989105224609,0.0031939999999999746,0.002891,0.0,0.001964,0.000181,0.999998152256012,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
14299,0.000614553689956665,1.0003501176834106,0.003343,0.003343,0.0,0.002203,0.000223,0.9999942183494568,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
14399,0.0002142190933227539,0.9999634027481079,0.003476,0.003475,0.0,0.002015,0.000201,0.9999932646751404,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
14499,0.00035959482192993164,0.9997418522834778,0.003729,0.003728,0.0,0.001964,0.000191,0.9999960660934448,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
14599,7.414817810058594e-05,0.9986092448234558,0.002855,0.002855,0.0,0.002202,0.000224,0.9999942183494568,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
14699,-0.00018480420112609863,0.9987407922744751,0.00382,0.00382,0.0,0.00256,0.000287,0.9999960660934448,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
14799,-8.14199447631836e-05,1.0004090070724487,0.00325,0.00325,0.0,0.001991,0.000191,0.9999914765357971,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
