epoch,z_bias,z_std_ratio,ks,gen_z_le_0,gen_z_ge_1,gen_z_gt_0.99,gen_z_gt_0.999,gen_z_max,g4_z_le_0,g4_z_ge_1,g4_z_gt_0.99,g4_z_gt_0.999,g4_z_max,phys_reg,n_rows
11099,0.0009080767631530762,1.0018129348754883,0.002778,0.002776,0.0,0.001539,0.000127,0.9999860525131226,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
11199,0.0008827149868011475,1.000603199005127,0.0029070000000000016,0.002826,0.0,0.001288,9.6e-05,0.9999983310699463,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
11299,-0.00028765201568603516,0.9986618161201477,0.0033410000000000002,0.003339,0.0,0.001861,0.000181,0.9999783039093018,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
11399,3.364682197570801e-05,1.000914216041565,0.003657,0.003656,0.0,0.001349,0.000104,0.9999927282333374,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
11499,0.0008200109004974365,1.0011345148086548,0.002708,0.002708,0.0,0.001167,8.3e-05,0.9999939203262329,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
11599,0.0011431872844696045,1.0016722679138184,0.0029890000000000194,0.002578,0.0,0.001502,0.000126,0.9999949932098389,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
11699,0.0005158782005310059,1.000300407409668,0.00274,0.00274,0.0,0.001685,0.000181,0.9999945163726807,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
11799,0.0005282163619995117,1.0022797584533691,0.003509,0.003505,0.0,0.002067,0.000185,0.9999910593032837,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
11899,0.00047391653060913086,1.0002360343933105,0.002709,0.002708,0.0,0.001108,7.2e-05,0.9999948740005493,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
11999,0.00025272369384765625,1.0009982585906982,0.002775,0.002775,0.0,0.001593,0.000172,0.9999979734420776,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
12099,0.001015394926071167,0.9992213845252991,0.0032010000000000094,0.002514,0.0,0.001365,0.000121,0.9999940395355225,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
12199,0.0005125105381011963,0.9995749592781067,0.002716,0.002716,0.0,0.001722,0.000172,0.9999869465827942,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
12299,-0.0004570484161376953,0.9990079402923584,0.0032839999999999987,0.002661,0.0,0.001706,0.000177,0.9999856948852539,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
12399,0.00014781951904296875,0.9983312487602234,0.0025930000000000003,0.002592,0.0,0.001882,0.000191,0.9999932050704956,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
12499,0.0009879469871520996,1.000914454460144,0.002440999999999971,0.002301,0.0,0.001858,0.000192,0.9999969005584717,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
12599,-0.0002086162567138672,0.9985857009887695,0.002497,0.002497,0.0,0.001923,0.000198,0.9999969005584717,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
12699,0.0005172789096832275,1.000720500946045,0.002451,0.002402,0.0,0.002104,0.000214,0.9999963045120239,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
12799,0.00036388635635375977,1.0004760026931763,0.002841,0.002841,0.0,0.001889,0.000189,0.9999915361404419,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
12899,4.380941390991211e-06,1.0008866786956787,0.00236,0.00236,0.0,0.002213,0.000237,0.9999938011169434,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
12999,0.00016328692436218262,1.000564694404602,0.0026160000000000003,0.002615,0.0,0.002439,0.000252,0.9999973773956299,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
13099,0.0010614991188049316,1.0012387037277222,0.0032610000000000017,0.002179,0.0,0.002399,0.000248,0.9999979138374329,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
13199,0.00023889541625976562,0.9997267127037048,0.00232,0.002319,0.0,0.002878,0.000286,0.9999974966049194,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
13299,0.0005957484245300293,1.0003724098205566,0.002695,0.002694,0.0,0.001756,0.000168,0.9999914765357971,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
13399,-8.103251457214355e-05,0.999890923500061,0.0031320000000000002,0.00313,0.0,0.001909,0.000181,0.9999868869781494,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
13499,1.6361474990844727e-05,0.9990561008453369,0.002464,0.002463,0.0,0.001946,0.000199,0.9999855756759644,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
13599,0.00029537081718444824,0.9998321533203125,0.0031479999999999998,0.003145,0.0,0.002303,0.000241,0.999992847442627,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
13699,0.0009460747241973877,1.0013161897659302,0.003038,0.003037,0.0,0.002185,0.000233,0.9999971389770508,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
13799,0.00020328164100646973,1.0003851652145386,0.0033030000000000004,0.003301,0.0,0.001452,0.00014,0.9999961853027344,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
13899,0.0004337131977081299,1.0001420974731445,0.003573,0.003572,0.0,0.001346,0.000133,0.9999971389770508,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
13999,0.0008443295955657959,1.0011444091796875,0.003121,0.00312,0.0,0.001991,0.000218,0.9999960660934448,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
14099,0.0002262592315673828,0.9989352226257324,0.003817,0.003817,0.0,0.00201,0.00021,0.9999920129776001,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
